	CRC_Effect	CRC_Pvalue	CRC_SE	T2D_Effect	T2D_Pvalue	T2D_SE	UC_Effect	UC_Pvalue	UC_SE	ACVD_Effect	ACVD_Pvalue	ACVD_SE	asthma_Effect	asthma_Pvalue	asthma_SE	migraine_Effect	migraine_Pvalue	migraine_SE	RE_Effect	RE_Pvalue	RE_stdErr	RE_conf_int	RE_Var	Zscore	Tau2_DL	Tau2_PM	RE_Qvalue	I2	CRC_Qvalue	CRC_SE_RE	T2D_Qvalue	T2D_SE_RE	UC_Qvalue	UC_SE_RE	ACVD_Qvalue	ACVD_SE_RE	asthma_Qvalue	asthma_SE_RE	migraine_Qvalue	migraine_SE_RE	CD_Effect	CD_Pvalue	CD_SE	schizofrenia_Effect	schizofrenia_Pvalue	schizofrenia_SE	BD_Effect	BD_Pvalue	BD_SE	ME/CFS_Effect	ME/CFS_Pvalue	ME/CFS_SE	CD_Qvalue	CD_SE_RE	schizofrenia_Qvalue	schizofrenia_SE_RE	BD_Qvalue	BD_SE_RE	ME/CFS_Qvalue	ME/CFS_SE_RE	cirrhosis_Effect	cirrhosis_Pvalue	cirrhosis_SE	STH_Effect	STH_Pvalue	STH_SE	cirrhosis_Qvalue	cirrhosis_SE_RE	STH_Qvalue	STH_SE_RE
s__Clostridium_disporicum	-0.12120741945941935	0.03058670628612758	0.05605204653525662	-0.05214251003746834	0.7247363723551765	0.14807497676335338	-0.03604310182201114	0.7389769930013741	0.10816985405600607	-0.15509148563169695	0.17820530939231344	0.11507084628289535	-0.11110990952418777	0.6184990483602447	0.14224704759887	0.07032123016093178	0.6649313298296362	0.13367456771891584	-0.03441688776851986	0.45168836690009506	0.045730453573883785	-0.12404857677333209;0.05521480123629236	0.00209127438407314	-0.7526032452950566	0.006368092686261229	0.005470676510715386	0.5662344835924535	0.33816838579241915	0.10634762493330514	0.05605204653525662	0.9592235912561108	0.14807497676335338	0.9187451445953146	0.10816985405600607	0.2999552282777287	0.11507084628289535	0.8715460439484154	0.14224704759887	0.8650037331863694	0.13367456771891584	0.275393218438567	0.01672076156619129	0.1150928833620107	0.0463066924292799	0.7641159801528143	0.15387212672078102	NA	NA	NA	NA	NA	NA	0.08639060142532166	0.1150928833620107	0.8794542413079561	0.15387212672078102	NA	NA	NA	NA	-0.11453935115440815	0.38123831052809903	0.13057490100211552	NA	NA	NA	0.4238131472368207	0.13057490100211552	NA	NA
s__Megasphaera_elsdenii	-0.02105720230574445	0.8314582828001058	0.09893830711456963	0.18465500398017407	0.045591953706377364	0.09236668401496352	NA	NA	NA	-0.10091767149766584	0.38059434039621454	0.11497135748134027	NA	NA	NA	NA	NA	NA	0.03368725992572988	0.5574489408225582	0.05742457557581472	-0.07886490820286697;0.14623942805432671	0.003297581880062457	0.5866348960865078	0.0048096753390629125	0.004295217151994646	0.6470889715075927	0.23846207335606107	0.9101049723267716	0.09893830711456963	0.4863155375126045	0.09236668401496352	NA	NA	0.5123385351487503	0.11497135748134027	NA	NA	NA	NA	NA	NA	NA	-0.004613924326435262	0.9761439682057128	0.15385171372362288	-0.2618884722908549	0.34127822241107697	0.2531169162181428	NA	NA	NA	NA	NA	0.9775545635402336	0.15385171372362288	0.7980738560282767	0.2531169162181428	NA	NA	0.15111756385147285	0.24828040639887405	0.13065404903125422	NA	NA	NA	0.29076689305536585	0.13065404903125422	NA	NA
s__Proteobacteria_bacterium_CAG_139	-0.23262980243124914	0.00466770691035312	0.08222708683112437	-0.1941868638283317	0.1509368223936618	0.1352059381220681	0.4234366744111179	0.3232663363331403	0.4286803391105817	-0.09542352307145847	0.40703454263309424	0.11496361565206464	0.007553806314324034	0.972984150812905	0.14213792521166496	0.30903178685923244	0.057958912026615114	0.13442853508383065	-0.032384062674976954	0.5777361449913325	0.058172049643291666	-0.14640127997582864;0.08163315462587471	0.0033839873597015903	-0.5566945444342177	0.02024981297293494	0.015291941055868147	0.6606784628366228	0.5158042007635488	0.029031536035132036	0.08222708683112437	0.8086884529117029	0.1352059381220681	0.6683132900762274	0.4286803391105817	0.5346600025348471	0.11496361565206464	0.9949973668946449	0.14213792521166496	0.3278024043775989	0.13442853508383065	0.21342292919979025	0.0633099511270061	0.11492835618442933	-0.13083547285920813	0.3969716365149555	0.15401602218780575	-0.05721971795064679	0.8346897269898168	0.25209040240869834	-0.04822562675921194	0.8118487631720762	0.2020807031545845	0.1899298533810183	0.11492835618442933	0.7052991211867656	0.15401602218780575	0.926751093937223	0.25209040240869834	0.8973065277165053	0.2020807031545845	-0.13077516090966165	0.3175609292370292	0.13060734776248425	NA	NA	NA	0.3622179349109864	0.13060734776248425	NA	NA
s__Bacteroides_dorei	-0.060236411468682	0.4998951811938313	0.08928480426435853	-0.1727183971031421	0.4298473364322653	0.21878239070024244	0.06731157522644064	0.6681150848854669	0.15699991633436208	-0.03990330712004106	0.728681675682169	0.1149096790800428	0.2625998945736307	0.2399060238316793	0.14274870460982858	-0.21980643966945168	0.17660114171661098	0.13403619464839642	-0.03237283639128099	0.6878290708964614	0.0805689420079096	-0.1902879627267838;0.1255422899442218	0.0064913544162738986	-0.4018029228694959	0.044197557624710934	0.05279227169155555	0.7655917906335928	0.675496991340501	0.7222979116820663	0.08928480426435853	0.9592235912561108	0.21878239070024244	0.9070280250486528	0.15699991633436208	0.8114864115551428	0.1149096790800428	0.6773378882298933	0.14274870460982858	0.5399307352696231	0.13403619464839642	0.20964667641589227	0.19345233551178653	0.16121288004782278	0.2488296181499601	0.1081886166577006	0.15444573008769882	0.3118632219317061	0.2578765351337085	0.25356626446549746	0.1035748606718938	0.609372586648792	0.20218676262467647	0.3911101565781771	0.16121288004782278	0.4277861958078301	0.15444573008769882	0.7812631768509739	0.25356626446549746	0.7445764923505664	0.20218676262467647	-0.3141763729697785	0.016898045863540066	0.1312703792457794	-0.6543693874395584	6.749889799018545e-05	0.1638400540442823	0.02868738018694011	0.1312703792457794	0.00041112965139476586	0.1638400540442823
s__Firmicutes_bacterium_CAG_83	-0.10795633857353468	0.2860416006706488	0.10119210028188663	0.16791691028281408	0.08517797940805892	0.09754662312234907	0.2733536428801752	0.011916691227477516	0.10870653513379933	0.06916517330638508	0.5477520762275676	0.1149325934637408	-0.7763723179186273	0.0006074323974843798	0.14739480638618094	0.07984927247379013	0.6228828686020422	0.1336865139068386	-0.030566245005108898	0.8105763718030348	0.12752804210152907	-0.28052120752410586;0.21938871751388808	0.016263401522249372	-0.23968253963135538	0.11340988930087297	0.16918156782119795	0.8530732445255135	0.8576347244445618	0.517163214012533	0.10119210028188663	0.6781477591333923	0.09754662312234907	0.07911340118001743	0.10870653513379933	0.6676580033619606	0.1149325934637408	0.022879953638578303	0.14739480638618094	0.8598076407083405	0.1336865139068386	-0.21215443625705765	0.4256473349367533	0.2663041857905948	-0.056879987190736	0.7124464418445948	0.15388261593020902	1.0839500055765041	0.00019708584871665192	0.2699132861704467	-0.011977156721846113	0.9528505133150409	0.20205314726168488	0.6043542312842451	0.2663041857905948	0.8750181131379923	0.15388261593020902	0.029759963156214438	0.2699132861704467	0.9808755284125422	0.20205314726168488	-0.6300327518836196	2.5364412492601158e-06	0.13366554076282378	-0.06650936218994988	0.6776469398809593	0.1596679367601632	1.1818736884850325e-05	0.13366554076282378	0.8000159739834964	0.1596679367601632
s__Faecalitalea_cylindroides	-0.003771292919302461	0.9539970148748778	0.06537376288533031	NA	NA	NA	0.12607879507680986	0.24423085061326066	0.10827076841413684	0.02047880780529045	0.8586949924088378	0.11490125690491487	0.2610050415449798	0.2427626944540768	0.14274131774207674	-0.07722352402280022	0.6343551740039969	0.1336830705556959	0.027039200883319854	0.516312219777721	0.0416602696384655	-0.054614927608072524;0.10869332937471224	0.0017355780663496508	0.6490404675238632	0.0	0.0	0.6265176439788214	0.0	0.9718762178371324	0.06537376288533031	NA	NA	0.5708671783332014	0.10827076841413684	0.8908480654600024	0.11490125690491487	0.6773378882298933	0.14274131774207674	0.8650037331863694	0.1336830705556959	-0.05694171500818681	0.6193691849964251	0.11462976739843354	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7384786436495838	0.11462976739843354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
s__Victivallis_vadensis	NA	NA	NA	NA	NA	NA	-0.21565371265959826	0.046932334133668034	0.10853721421879638	NA	NA	NA	-0.11520271917647686	0.6056380804764611	0.14225526948366754	-0.06094343546574914	0.7073808306946311	0.13366428931475935	-0.02673123314713241	0.7176486426465292	0.07392423527707082	-0.1716227342901912;0.11816026799592638	0.005464792561299721	-0.36160310684233316	0.02286302361572633	0.01715312556364503	0.7819662096761709	0.5350154946733613	NA	NA	NA	NA	0.19692995348935166	0.10853721421879638	NA	NA	0.8608440640734604	0.14225526948366754	0.8650037331863694	0.13366428931475935	0.2870339195480118	0.012660019316091065	0.1151270593275028	-0.1998660365894504	0.19632910183425506	0.15423514439907596	0.16930678509907654	0.537494955893507	0.2524899689427667	NA	NA	NA	0.0713564725088769	0.1151270593275028	0.5132603662238382	0.15423514439907596	0.8419715086173223	0.2524899689427667	NA	NA	NA	NA	NA	0.03124185740972272	0.8451571024778619	0.15963354920124948	NA	NA	0.8997214520257593	0.15963354920124948
s__Bifidobacterium_pseudocatenulatum	-0.11666566881662695	0.1236666015073946	0.07577836886370606	0.028661237034855336	0.7559279491327688	0.09220797557330723	0.0802671102353118	0.45824373567082205	0.10821434190405477	-0.4103402603840525	0.00041510560981687617	0.11610110316552645	0.2009097879766393	0.3682271851862148	0.1424955509073942	-0.1316789733222703	0.4176004528949816	0.13377801369702866	-0.025357618067335812	0.7136275291840246	0.06909647541461354	-0.16078670987997834;0.11007147374530672	0.004774322914722294	-0.3669885897244016	0.0272024426764636	0.03386074268850198	0.7819662096761709	0.6140855567628924	0.29971373202744883	0.07577836886370606	0.9592235912561108	0.09220797557330723	0.7822866325451086	0.10821434190405477	0.0027486722812198557	0.11610110316552645	0.7845782390229405	0.1424955509073942	0.7516808152109669	0.13377801369702866	0.7140926411695434	0.2407331532992072	0.6086935494912634	0.28336489989366825	0.06766546156532778	0.15462168188936676	0.2691918375435937	0.3280897217523905	0.25317774719677383	0.13325815249092138	0.5111101392533988	0.202275459802762	0.4305419857081975	0.6086935494912634	0.33466971530959416	0.15462168188936676	0.7980738560282767	0.25317774719677383	0.6587267436831666	0.202275459802762	-0.1394950395733115	0.2864382260760368	0.13062654315028333	-0.3441124258009869	0.032742693040239114	0.16080082199028709	0.3301577447929056	0.13062654315028333	0.07977310667985528	0.16080082199028709
s__Turicibacter_sanguinis	-0.09780229975766863	0.1196062040125252	0.06283763900759343	0.1025093861703808	0.7017530054661212	0.2676798611074844	-0.15485058263533136	0.15283950542956148	0.10831943764169163	-0.031991412600442574	0.7809267041111456	0.11490559461295953	0.2315024629711291	0.299987866247052	0.142612725236977	-0.024920305334949117	0.8779921890241853	0.1336384591576202	-0.024061393135890834	0.5315086417315029	0.03845486961625932	-0.0994329375837591;0.05131015131197742	0.0014787769972035038	-0.625704712459025	0.0008577482011652042	0.0007009933876588528	0.6265176439788214	0.054610626388829554	0.2970439791959417	0.06283763900759343	0.9592235912561108	0.2676798611074844	0.4363678633278785	0.10831943764169163	0.8465798341027907	0.11490559461295953	0.7523453450121003	0.142612725236977	0.9714315165711898	0.1336384591576202	0.12181272474962165	0.2879810098373028	0.11464067167356545	-0.014744960760298846	0.9238675108653888	0.15385359959798808	NA	NA	NA	-0.20827964756284587	0.30519039308748	0.20259841197148126	0.4825627732408858	0.11464067167356545	0.957811584792344	0.15385359959798808	NA	NA	0.4833347127565466	0.20259841197148126	0.0928845099392134	0.477533895189962	0.13053829918099755	NA	NA	NA	0.5101459660809838	0.13053829918099755	NA	NA
s__Holdemanella_biformis	0.015994766708964638	0.8277342863530694	0.07350254479369972	-0.02911714185070396	0.7521796971696433	0.09221097162111036	0.10980778734651678	0.6308274254107302	0.2284984202171528	0.09733516603692023	0.3977124091261445	0.11496626026518278	-0.19528035616147832	0.3817713493315251	0.14247578603977726	0.012462543747732202	0.9388035332689452	0.13363456963324288	-0.02137202226839125	0.5769983628410003	0.03831659827094156	-0.0964725548794367;0.05372851034265421	0.0014681617030567217	-0.5577745215602635	0.0	0.0	0.6606784628366228	0.0	0.9101049723267716	0.07350254479369972	0.9592235912561108	0.09221097162111036	0.8876643057565275	0.2284984202171528	0.5324565040213409	0.11496626026518278	0.7845782390229405	0.14247578603977726	0.9887196002002834	0.13363456963324288	0.15527485353246542	0.5582068808352942	0.2651972756569097	0.01937791517790634	0.9000577213868866	0.1538551197162813	NA	NA	NA	-0.1681728697113957	0.4072634330455327	0.20240817305742068	0.6830689462852942	0.2651972756569097	0.9466124311137946	0.1538551197162813	NA	NA	0.5739954425473951	0.20240817305742068	-0.26379609654821257	0.04448571633337524	0.13103417937057354	0.04597447155645288	0.7738229935726743	0.1596448973424788	0.06627463861911005	0.13103417937057354	0.8569610011465979	0.1596448973424788
s__Haemophilus_sp_HMSC71H05	-0.0986679106932132	0.14049099027908918	0.06694046638927117	0.03263172698972807	0.8632476492534626	0.1894533038918836	-0.02003534549953985	0.9157104597224688	0.1893010420304987	-0.3473596253145551	0.002724556799914761	0.11576146975038301	0.005480534082825216	0.9803973278879607	0.1421376851445641	0.061085240251968716	0.7067316545731185	0.13366443380761825	0.02137194128951565	0.7947842205080049	0.08216718099058183	-0.13967573345202475;0.18241961603105603	0.006751445631939033	0.2601031340233681	0.049841502553587165	0.05048773736092212	0.846060621831102	0.7264060600228369	0.3342206716113069	0.06694046638927117	0.9918058821823116	0.1894533038918836	0.9950404923863144	0.1893010420304987	0.012361415110724378	0.11576146975038301	0.9967430092496324	0.1421376851445641	0.8650037331863694	0.13366443380761825	0.4411867193463662	0.044553596767560766	0.2196221042210452	-0.32931017179473593	0.034026088879878125	0.15489077738848622	NA	NA	NA	0.1591200226172456	0.4328891088304048	0.2023708190449818	0.15346238886604266	0.2196221042210452	0.24907097060070785	0.15489077738848622	NA	NA	0.5855774402050394	0.2023708190449818	0.5358307708534847	5.630832364379163e-05	0.13278853350201467	-0.02832879541163784	0.8594354168604268	0.15963181804748133	0.00018134592467632888	0.13278853350201467	0.8997214520257593	0.15963181804748133
s__Bacteroides_sp_CAG_144	-0.016678704843909726	0.7959364679761476	0.06449375514151416	NA	NA	NA	0.14957689105497887	0.1674169127669929	0.10834575455807144	NA	NA	NA	-0.2317965745606002	0.2993759630806568	0.14261393168963182	-0.013808500862832676	0.9322095557736332	0.13363486495707136	0.019033011187317532	0.7439296855747737	0.05826660043416691	-0.09516952566364961;0.1332355480382847	0.00339499672615486	0.3266538813916588	0.004158655716080654	0.005038518926823728	0.8030330552267662	0.21504097707541753	0.8905031770426206	0.06449375514151416	NA	NA	0.4645229833112338	0.10834575455807144	NA	NA	0.7523453450121003	0.14261393168963182	0.9887196002002834	0.13363486495707136	0.15916363902893027	0.43491849259587934	0.2038461452418752	NA	NA	NA	NA	NA	NA	0.2225116400126575	0.27351554840006564	0.20267561197360376	0.6082318768634102	0.2038461452418752	NA	NA	NA	NA	0.456016497123989	0.20267561197360376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
s__Holdemania_filiformis	0.07559404319405394	0.3253657457020669	0.07686295862950795	0.07543780360138247	0.6957811962224254	0.19292485214240712	0.003380809652912961	0.9860146738910944	0.19287056094020566	0.05633695729163201	0.6243542874873342	0.11492103492840552	-0.16949377983702812	0.4476575019171513	0.1423923986013037	0.16652880016324564	0.30552193004082395	0.13386469060205644	0.0188527657399617	0.7158261721252175	0.0517872466245873	-0.08265023764422941;0.1203557691241528	0.0026819189129558287	0.36404263537368436	0.007296886138506986	0.00907979440526028	0.7819662096761709	0.2804887522430514	0.5744738947552118	0.07686295862950795	0.9592235912561108	0.19292485214240712	0.9950404923863144	0.19287056094020566	0.7215415114830042	0.11492103492840552	0.7903952768224702	0.1423923986013037	0.6838648073717252	0.13386469060205644	0.047168183332230516	0.680679142545559	0.11461480822483525	0.16199413970129045	0.2945653926686529	0.1541036391078014	-0.3934639675793813	0.15475981963160956	0.254465841843806	0.2954289503030132	0.1469597135615685	0.2031505140300462	0.7912895032092122	0.11461480822483525	0.5989496317595944	0.1541036391078014	0.6315873720100822	0.254465841843806	0.3318445144938644	0.2031505140300462	-0.26871124541047403	0.04069820257331545	0.1310554279685285	NA	NA	NA	0.06232801652836421	0.1310554279685285	NA	NA
s__Lactococcus_lactis	-0.04846521807904343	0.3867751553051222	0.055998052260508066	NA	NA	NA	0.05769493618952658	0.6046852938964582	0.11145018811579256	NA	NA	NA	-0.014130111247185212	0.9494886042963748	0.14213919200172287	0.09683551747500102	0.5509713585700788	0.1337115679303747	-0.013640225974726626	0.7439353844957921	0.041758391242424066	-0.0954866728098778;0.06820622086042455	0.001743763239155359	-0.3266463474500177	0.0	0.0	0.8030330552267662	0.0	0.6334143847750552	0.055998052260508066	NA	NA	0.8823926140563132	0.11145018811579256	NA	NA	0.9888683159953028	0.14213919200172287	0.8332213347652572	0.1337115679303747	1.0395439022277346	0.13470566261146355	0.6949749870308463	-0.15989275536000924	0.300852654146096	0.15409714546222586	NA	NA	NA	0.11665845591684612	0.5650150924820603	0.20222312245278554	0.3131906655716528	0.6949749870308463	0.6050113814146766	0.15409714546222586	NA	NA	0.7020897598889506	0.20222312245278554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
s__Catenibacterium_mitsuokai	0.010707836093695848	0.8481641944807925	0.0559268941544424	NA	NA	NA	0.04746149807649312	0.6609994270961288	0.10822770336784518	NA	NA	NA	-0.20359839208913824	0.3618662173272032	0.14250518775608986	-0.16149485583065853	0.32033986287863525	0.13385092234093413	-0.01357372728477556	0.7911877649452741	0.05126638801485121	-0.11405584779388392;0.0869083932243328	0.0026282425400892795	-0.2647685512941428	0.0023546481808988345	0.0033184758527688286	0.846060621831102	0.13163938680691736	0.9166954607820712	0.0559268941544424	NA	NA	0.9070280250486528	0.10822770336784518	NA	NA	0.7845782390229405	0.14250518775608986	0.6974478310003617	0.13385092234093413	0.2053668355525912	0.4620750906132214	0.2792456909954138	NA	NA	NA	NA	NA	NA	-0.17549928023188932	0.3872130399210453	0.20243991086816546	0.6362255549029981	0.2792456909954138	NA	NA	NA	NA	0.5494239079960778	0.20243991086816546	NA	NA	NA	0.22223754082316272	0.16605571913384298	0.16011578776320354	NA	NA	0.2852752097940379	0.16011578776320354
